gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD40,BXD42
5430411K18Rik,18,78172736.0,78231750.0,8.770228846,9.090652752,8.563121578,8.135270727,8.956439814,9.013101614,8.357349622,8.556693196,8.227403474,8.760201569,8.433703076,9.026674372,8.11353341,8.657404675,8.552121038,8.668070639,7.808258569,8.216279188,8.059623275,8.4993214325,8.586227354,8.467586707,8.685384445,8.244307417
5430435G22Rik,1,133585272.0,133610119.0,7.982999435,7.904626905,6.99775337,7.571730638,7.805484471,7.127123755,7.556739341,7.039301045,7.375915892,7.793736727,7.498098877,7.627069828,7.513338082,7.029282545,6.953656773,6.957707117,6.994378983,7.425195117,6.836679916,6.9989057589999994,7.459780988,7.525368735,7.66450346,7.171454952
5430437P03Rik,8,73920767.0,73928444.0,8.621164228,8.811257593,9.686169993,8.926114573,9.005297726,8.325568871,9.252448986,8.822804648,9.447079236,8.482973213,8.932156623,8.019060411,9.61482242,8.915874292,9.099349347,8.958846315,9.187960675,8.555599396,9.291845832,8.9593250345,9.426532878,9.436344402,8.413777375,8.178846982
5730416F02Rik,20,106196824.0,106197635.0,8.671248409,8.831662447,9.039624978,9.091992446,9.13922753,9.202979804,8.832733189,8.917923675,8.708817749,9.385215935,8.62775593,9.783758514,9.286901734,8.923625316,8.96330267,8.654975452,8.436669405,8.072185571,8.51209646,8.792023564499999,9.497484098,8.875240432,9.358536345,9.208151658
5730455O13Rik,19,38262967.0,38298622.0,8.797276362,9.238896847,8.740907367,8.273739706,9.112176882,8.748246813,8.746088054,8.863611323,9.013101614,8.96052298,8.828976565,8.585225377,8.638035477,8.683936994,8.798913438,9.105263882,8.38872516,8.939372016,8.082791764,8.399953743000001,9.196610369,8.458022675,9.060950611,7.885637639
5730469M10Rik,14,41807029.0,41827077.0,9.532371066,9.118739543,9.434591398,9.200379093,9.310443351,9.48659697,7.91505563,9.454687821,9.640515967,8.741985383,8.785304308,9.878939104,9.109268125,7.829006243,7.861874365,7.821428326,9.002398674,8.384118345,8.518022247,8.5990255265,9.379072328,8.679987572,7.960688458,8.840718262
5830427D03Rik,15,98590569.0,98592483.0,7.659686088,7.695628577,7.837292548,7.455618993,7.49884783,7.81108362,7.411367821,7.094533363,7.657831337,7.964244414,7.37720562,8.566189362,7.222801776,7.499889657,7.442804214,7.508522928,7.142145296,7.460998966,7.09948327,7.633602144999999,8.092332564,7.307626474,7.082363307,8.313680999
6330407A03Rik,4,3642929.0,3643370.0,7.359112806,7.631427004,7.675546815,8.827924939,8.138160644,10.23105584,7.774008246,7.38721318,8.348741137,9.233147047,7.930917017,10.16939054,8.282701415,7.89734643,7.398760941,8.27312945,8.576380727,8.368350439,8.733630547,8.07703956,9.765980096,8.545836433,7.89734643,9.691526395
6430548M08Rik,8,122638052.0,122689206.0,11.228463159499999,11.3422483765,11.2105732465,12.009480315000001,10.980674863,11.96542744,11.2033699375,11.22253719,11.909544095000001,11.562441908,11.187818175,12.08516147,12.093063945,11.599211567,11.196638341,11.549559784,12.049320080000001,12.4830008,11.924668145,11.30040623725,11.5814638635,12.488200345,12.299317955,12.39117107
6720463M24Rik,14,99445596.0,99473326.0,9.252936071,8.49641798,8.324859771,8.18007273,8.336179515,8.440090386,8.821211438,8.837943802,8.571755798,8.661349389,8.860023314,8.183671438,8.611091719,8.280245951,8.943911139,9.329977693,8.438820135,9.00841521,8.676728738,8.3745823545,8.719171436,8.31970774,7.946805371,7.73898278
8430419L09Rik,6,135147995.0,135194973.0,8.346593466,7.426185182,7.5274956070000005,7.5357083295,8.1590979385,8.1801008445,7.4066926975000005,8.410929741499999,7.561425805500001,7.418983464,8.330072179,8.2899623765,7.383254852,7.5397607315,7.424310045,7.4986700225,8.558938334,8.5222283005,8.4166230895,7.462388936250001,8.2477320745,8.4191303575,8.491852097,7.4131762089999995
9130004J05Rik,15,64119151.0,64119294.0,7.734397443,8.019624387,7.944244414,7.679516689,7.507264821,8.66415703,7.475154172,7.174822398,7.691935875,8.677117854,8.287318427,9.706839761,7.552265318,8.157661251,8.082174641,8.568872159,8.118876718,7.523348098,7.709251722,8.3072725895,8.431807728,7.495275217,7.91505563,8.787101285
9230105E10Rik,7,111487268.0,111501876.0,7.960317033,7.6418545474999995,7.642152239,8.02795746,6.4538731725,7.9148384975,6.5236234345,6.5537942645000005,7.2656577355,8.042778387,6.69327006,8.0428460925,8.2965795795,7.887662172500001,8.122729175,6.5492918190000005,8.162355666,8.1797093765,6.9639040654999995,8.21108783525,7.058261047,8.064583602999999,7.782128351500001,7.2534916670000005
9530077C05Rik,9,22216021.0,22249121.0,8.970618304,9.018117275,9.744297072,9.040390132,9.00197791,9.676243049,9.173058534,9.167629119,8.909183164,9.638615513,9.29905237,10.29076602,9.492347655,9.251087817,9.29401373,9.151937991,9.221588191,9.564273852,9.351358457,9.2957505595,9.19869489,9.190523045,9.23457022,10.02439169
9930023K05Rik,19,56536130.0,56561215.0,7.604509405,6.837003571,7.3942932265,6.9995135715,6.541050213,6.968339173,6.7397241975,7.6032909664999995,6.681702972,6.597817987999999,6.5828094749999995,7.840383965,6.51109406,7.17060284,6.684790209,6.7396445815,6.568612342,6.735517137,6.9662538635,7.344119881,7.1137652844999995,7.3253442920000005,6.3473476805,8.1073507385
A430104N18Rik,11,87569079.0,87570772.0,12.56107943,12.60696463,13.01311789,12.45017848,11.34492217,12.56958358,11.69904813,11.68442671,12.43476936,12.64277783,12.73362569,12.58480041,12.47952204,12.46753645,12.94169741,12.02642487,12.41886356,12.56401348,12.22837199,13.795929305000001,12.2895295,11.44188031,12.25026419,13.53498474
A530023O14Rik,7,111503896.0,111518398.0,8.870117540333334,8.952830120666667,8.666908872666667,8.373985021333333,6.387674271666666,9.257980785666666,6.473989008666667,6.398536044,6.451435219,9.301594886666667,6.397121913333334,9.829433344333333,8.230208892666667,8.645014439999999,8.918303312666668,6.3466182396666655,8.201561599666666,8.334754774333334,6.385601422333333,9.195557491666667,6.351791467000001,8.419177734666667,8.274133777000001,6.560052085
A530064D06Rik,17,48288847.0,48304167.0,7.3123451275,7.917676799500001,6.9273779945000005,6.8225576315000005,7.6108021745,8.13545547,7.506535647,7.252905719999999,6.970367861,7.6999629205,6.9976527865,8.426888605,6.618908086,7.4083584575,7.4608585965,7.2489576125,6.845947091999999,6.9913324505,6.564275881,7.57496216425,6.837212314,6.828756039,7.432089149499999,7.490206645500001
AI324046,12,114595653.0,114599443.0,8.52603032275,10.65873263025,9.25161026125,10.55867599175,8.27531326075,8.87695426325,8.4647912915,9.23499523675,14.043469305,7.726013748750001,8.44396948275,8.039421377,7.49606329825,9.75537792725,8.885315514,8.67549069675,11.489525715,8.42703671,9.402141945250001,8.651654610375001,10.5528844415,9.59932489775,9.12574965925,9.87151531425
AI467606,7,134234950.0,134237563.0,11.74839391,12.55376233,12.07118707,12.28755571,11.41185703,12.14530187,12.18311154,12.11648617,11.85333195,11.97168962,12.30203684,12.89296016,12.39493872,12.41040611,12.25026419,12.34681608,11.80175581,11.90722445,12.46241413,12.56934835,12.30004888,12.26555004,11.47408564,12.69654045
AI606181,19,41667853.0,41670648.0,7.86553959,8.327784791,8.087889867,7.528324485,8.740487833,8.595319953,8.06401684,7.848623795,7.712588591,8.530776606,7.779610934,9.050086185,7.361044854,7.912029774,8.403766646,8.127352891,6.94329354,7.864261608,7.218527937,8.0114875735,8.617937743,8.133851947,8.427813401,8.039261897
Aatk,11,119868627.0,119908481.0,12.48435586,12.46241413,12.26952832,11.42119847,12.16180348,11.88738146,12.21625464,12.20802656,11.5640754,12.23597736,12.19638291,12.4888641,11.92723148,11.88439214,11.83778789,12.14341955,11.517601,11.93668713,11.67510298,11.896308785,12.10582679,12.09104355,11.36809233,12.39715164
Abcb7,20,101475996.0,101609195.0,9.03827639,9.328072866,8.654598686,8.582954817,9.033013728,9.435058625,8.569241397,8.786077691,8.579109896,8.869483145,8.291986923,8.815081245,8.463678375,8.911303919,8.618981269,8.613843607,8.301800158,8.40410636,7.808258569,8.4741593645,9.146540911,8.225441751,9.186929386,7.929916066
Abcd2,15,90976315.0,91022238.0,8.1817011465,7.8396756265,7.568232436000001,7.7970671965000005,7.5100106485,8.298570376,8.3328524295,8.230541136,7.7063682305,8.2012102995,7.897782891,8.2718424915,7.9603978390000005,8.065737054500001,8.329665325,8.192815216500001,8.036533657,8.4529048635,7.761196932000001,8.24897874025,7.820425219500001,8.9234200615,8.624614128000001,8.4348642205
Abtb1,6,88785910.0,88791860.0,11.83512963,12.500852,12.59214991,11.78159315,11.95630578,12.33590712,12.56401348,12.10582679,12.34269958,12.79082104,12.53420658,12.68310436,12.1814854,12.45017848,11.97315976,12.25787301,12.43877341,12.75637254,12.5469006,12.221301050000001,12.06480876,12.25026419,12.15416514,13.34335159
Acadm,3,153585321.0,153607596.0,8.817072378999999,8.1231284155,8.0267961005,8.413293879,7.9618573315,8.934653789,9.194563922499999,8.9224775095,8.7999101365,9.183281026,8.6021801235,9.1112304565,8.256444909999999,9.046497517,9.121375658,9.177648940000001,9.1598841705,9.6475805545,8.61673647,9.10886170225,7.8953068665,8.857304733500001,8.854013684,8.7482262455
Acadvl,11,69823685.0,69828913.0,9.840296574,10.48181978,10.71371489,10.03075048,9.925219551,10.07172176,10.13870844,10.8504167,10.00868332,10.77014877,10.00371905,10.87112134,10.69209839,10.12997728,10.02766319,10.79421816,10.83714039,10.58831712,10.70508753,10.036933992,10.61677005,10.3222863,10.2453129,10.04659831
Acsl1,8,47556395.0,47621405.0,9.476846302,8.615567154,7.908390493,9.439110869,8.225441751,9.958040891,9.607478141,9.667922325,9.537759245,9.52904081,9.251551521,9.954093271,9.683674527,9.580382774,9.563402458,9.76544801,9.636131721,10.14375331,8.989327768,9.4171300595,9.081473206,10.01093939,9.998323122,10.02820689
Actb,5,143665420.0,143668404.0,15.26363561,14.996168509999999,15.304877036666667,14.84455225,15.201207983333333,15.045924480000002,15.241654923333334,15.321478313333335,15.479674966666666,15.763263026666666,15.466239416666667,15.6539432,14.096903526666667,15.521795576666667,15.527101866666667,15.56243327,15.616633856666667,15.523011083333332,14.720616103333333,15.04538422,14.099428143333334,15.657329883333333,15.587986276666667,15.11446705
Actg1,11,120207004.0,120209856.0,6.920957114,6.933414367,6.869785422,6.470012152,6.604048174,6.554530232,7.359976822,6.774577002,6.59028754,6.444013295,8.311906958,6.803857203,6.350356829,6.65628926,6.458692329,6.461423958,6.632500466,6.375291016,6.536008983,6.7332145,6.442527226,6.67610822,6.346331713,8.469690627
Ada,2,163552320.0,163575975.0,7.794087972,7.5668864305,7.401797731,8.947596324500001,8.675003062,8.4106647835,7.735935941499999,7.881153601,8.7740395,8.913247096,7.7379861165,8.934613503000001,7.2150038735,7.7374046419999996,7.560018145,9.0899106265,8.705573001,7.7014815685,7.5154846635,8.465329123499998,8.4023937035,7.5582804725,7.540505924,6.9859459699999995
Adam17,12,21329370.0,21379493.0,9.713001791,10.11642234,9.601012885,9.963053897,9.996187207,10.31923354,9.9123252,9.397857659,9.256411096,9.242938827,9.262314321,9.241189644,10.24867567,10.07513678,10.1252147,9.344709225,9.362843204,9.361923988,10.06272605,10.29818618,10.28521568,9.304967117,9.764940849,10.71666955
Adam19,11,45869494.0,45960845.0,10.38746885,10.63488408,10.81826051,10.52469932,10.70434795,11.29150294,10.7106966,10.48751555,10.01144705,11.22620531,10.6572967,11.66833497,10.44919167,10.79421816,10.71410525,10.83405953,10.40582702,10.68593394,10.36782455,11.323886089999998,10.1836478,10.52135583,10.74381658,11.63054231
Adam8,7,147164831.0,147178461.0,9.317221655666666,8.900363976,9.341500587333334,9.442578281,9.538139439,9.422883509,9.866194618666666,9.895864024,9.135617792,9.677607446333333,9.563533997333332,9.788252248666666,8.931958881333335,9.346525899666666,9.449982531333333,9.306916828,9.821470778666667,9.369846338,9.601041326333332,9.9871951685,9.295558210333333,9.866347421,9.026691361,10.349534001333334
Adam9,8,26060097.0,26127266.0,8.316668121,8.444851909,7.851138648,7.595997283,8.612713482,8.849979414,7.788911565,8.017118896,7.424113242,8.554607903,7.9888443,8.395943655,6.794458885,7.831245005,7.544888617,7.78455429,7.454904327,7.562373709,7.641786736,7.860606042000001,8.072185571,7.623429555,8.415392181,7.848372387
Add3,19,53277904.0,53321577.0,9.115417772,9.4540942,8.6686346845,8.9595280115,9.1497911245,9.982295079,8.817036717499999,8.930435983999999,9.067083406,9.365898869999999,8.554472357,9.542268377500001,8.834592622,9.016755846,8.8885774275,8.7722293095,8.5990135185,9.034380576,8.1930068,8.836076161249999,9.494703607,8.914703128500001,9.2265298435,9.268461160000001
Adora2b,11,62062486.0,62079955.0,8.698735303,8.308001225,8.938212469,8.815081245,8.188565455,8.274328009,8.487096725,8.294384796,8.014730599,7.977466155,8.700131238,7.66336166,8.338455603,8.766131174,8.892582333,8.350924993,8.75054301,8.588568477,8.735034644,8.519095665,8.201552658,8.085898432,8.718805781,8.139638876
Adpgk,9,59139379.0,59164007.0,9.914282559,9.886785615,9.982227185333334,9.567079984000001,9.740812432666667,10.464186660666668,10.226022118333333,10.720119775333332,9.663678982666667,10.091345031666668,10.096392552666666,10.505885706666666,9.638041235333334,10.08640789,10.81205156,10.611790544,9.672862788666668,10.519839670666668,10.132831621666666,10.606727703166667,9.894638385666667,10.145697591666668,9.990700899,10.524487756666668
Adrb2,18,62338150.0,62339406.0,11.13453872,10.53729737,10.9646753,10.99680778,11.58572453,11.06717097,11.73478816,12.28755571,10.45389497,11.79877526,11.00646605,12.0372551,9.93812773,11.64042149,10.6927843,11.60596118,11.01682555,10.99979894,10.69595442,11.400065035,10.2569617,11.26482333,10.92994757,12.26555004
Adrbk1,19,4286001.0,4305955.0,8.895811195,9.784246481,8.724039749,8.125935469,9.691050546,10.18865956,8.787468696,8.590992517,8.136732005,9.376741482,8.883912819,10.14747471,8.050456358,8.998606604,8.927691428,8.877250619,7.746993923,8.114407629,8.163301271,8.9228319465,8.573602168,8.308625973,9.445124415,9.377160316
Agpat4,17,12312150.0,12412506.0,8.404442923,8.185816333,9.101143756,7.83168254,8.107415628,8.449629091,9.183440242,8.356757313,7.863059704,8.436669405,8.857511894,8.229592386,8.057725471,8.468255662,8.181593302,8.750108696,8.095721792,8.393749153,9.036074527,9.357911088,8.449279992,8.651174508,8.0954703,8.547343569
Agps,2,75670234.0,75769407.0,10.52809266,10.27861136,9.666933824,9.96970666,9.705288075,10.25196055,10.31153923,10.53661886,10.06387383,10.128679,10.23360942,10.21694897,9.881673664,10.27795576,10.38433466,10.67069183,10.25253858,10.83633064,10.13810692,10.21978189,9.209051055,10.14499206,10.04659831,10.06611877
Agrn,4,155539399.0,155560010.0,8.608115207,8.828661034,8.326547271,8.6279656015,8.852621182,8.087352828,9.009099091,8.936857162999999,8.794549123500001,9.0362809215,8.9707620075,8.3540358965,9.0285260045,8.239800832,9.1076013215,8.8930462885,8.2355405365,8.3458366645,8.958018977,8.28559547625,8.6568338525,8.703997013999999,8.001855945,9.389088789999999
Agtrap,4,147451170.0,147462140.0,9.541221943,11.73478816,11.05403759,8.704587065,11.12561156,11.17939765,9.171326771,9.348785744,9.029699951,9.168958423,9.097329575,11.16146631,8.762043428,10.95768599,9.410518766,9.375894242,10.6116312,11.1823837,8.612367153,10.648421805,8.861991698,9.067666942,10.6660832,9.48475225
Aim1,10,43670443.0,43717960.0,8.825491536,7.9611666,8.41597462,8.103253824,8.098549795,8.12253515,8.876110891,8.991356184,8.455648315,8.92450295,8.617251919,9.013877431,8.528829629,8.626042327,8.792516328,8.784951226,8.785304308,8.812813704,8.459615107,8.819636856999999,7.772435407,8.521782966,8.354303729,8.760201569
Ak2,4,128669202.0,128688773.0,9.346960257333334,9.095302101666666,9.021150899666667,10.322056641666668,9.327072399,9.633262629333332,9.555070043999999,9.708909020666667,10.164278236,9.667613722,9.458830579333332,9.674197134,10.245608973000001,9.561628429666667,9.440072869,9.831845634333334,10.429081150666667,10.379025551333333,10.110523593666665,9.530587855,9.784046937,10.131975168666665,10.086201380666667,9.856178279
Akap11,14,78892053.0,78936615.0,8.297358459,8.244096926000001,8.6249983435,8.750001689,8.860709905,8.8824135475,8.019650949499999,8.1465195265,8.755640159,8.1756287215,8.1525726965,9.258675076,8.0039278295,9.0548532825,8.483253484999999,8.6088808655,8.747155564,8.125616425,8.832090892,9.0734069615,8.669769995,8.722986259999999,8.8540477335,8.9907706305
Akap9,5,3928054.0,4080209.0,7.46188652425,7.404934605499999,7.5443660454999995,8.185607658,7.52962361925,8.114547843,7.3127738632499995,7.4625947385,8.2011845595,7.4738359894999995,7.46331542525,7.4613333925,8.33120571825,7.45483014225,7.428109239,7.623463951,8.13430051575,8.270458313999999,8.04979562075,7.41331429525,8.0185308835,7.8912303895,7.92152126075,8.18774452675
Alad,4,62170203.0,62180952.0,11.30672536,9.815603234,10.15794996,10.14441055,9.862048495,9.966827969,9.504047285,11.73218349,10.44919167,9.697211443,10.04612705,10.07576978,10.07790279,9.712072726,9.797471962,9.839924174,9.981116358,10.24411916,10.02766319,9.891316328,10.48751555,11.26803873,9.864668878,9.5058747
Alas2,20,146981918.0,147005181.0,11.21495488,9.913472418,10.66439669,10.30894996,10.68985757,10.40888484,9.123643784,11.57978865,11.3107724,9.705812861,10.20033061,11.57736052,10.90285909,9.15657903,8.526836195,8.809712471,10.69436601,9.867622779,9.841367414,9.997807395999999,10.71371489,10.27911544,9.130042409,9.737258378
Alcam,16,52251036.0,52454187.0,7.957759347,8.0627376265,7.7962456074999995,8.4446558725,7.851056314999999,8.694334649,7.940987658,7.783856319,8.622930347,8.058104369999999,7.809950058,8.3255928475,8.4935296175,8.016895462499999,7.944636644999999,7.8357204865000005,8.359022159,8.628506694999999,7.993436426500001,7.83612712325,8.5564295645,8.351969554,8.6407838295,8.898003168999999
Aldh1b1,4,45811894.0,45817476.0,7.491102566,7.994887698,8.186566024,7.724418746,8.07478243,7.721041184,8.05237637,7.239337188,7.865023846,7.853086808,8.064288515,7.582543568,6.982628502,7.934375823,7.96832781,7.900691796,7.691935875,7.825884386,7.553136076,7.9713324985,7.629079112,6.780672038,7.888151872,6.867770737
Alox5ap,5,150076634.0,150076758.0,15.42390357,15.12488838,14.95991983,14.69605509,14.78399902,15.02172699,15.38941011,15.11508905,14.59969493,15.26148935,15.04263052,15.46134145,14.52913751,15.53942979,15.00189648,15.37015967,15.02172699,15.32108358,14.84397857,15.379503410000002,14.0050297,15.0116363,15.12488838,15.58409796
